page_id,target_route,locale,wave,locale_action,old_alias,page_gate,locale_gate,status,next_action,classified,publication_ready
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,nl-NL,1,CANONICALIZE_EXISTING_ALIAS,nl,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,pl-PL,1,CANONICALIZE_EXISTING_ALIAS,pl,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,ru-RU,1,CANONICALIZE_EXISTING_ALIAS,ru,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,sv-SE,1,CANONICALIZE_EXISTING_ALIAS,sv,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,tr-TR,1,CANONICALIZE_EXISTING_ALIAS,tr,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,uk-UA,1,CANONICALIZE_EXISTING_ALIAS,uk,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,vi-VN,1,CANONICALIZE_EXISTING_ALIAS,vi,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_ACCESSIBILITY_CENTER,/acessibilidade.html,zh-CN,1,CANONICALIZE_EXISTING_ALIAS,zh,HOLD_A11Y_EVIDENCE_ROUTE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,ar,0,ALREADY_ACTIVE_CANONICAL,,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_DERIVED_LOCALE_REVIEW,HOLD_CONTENT_REBASE_HUMAN_LINGUISTIC_REVIEW,REBASE_FROM_PT_BR_SUCCESSOR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,de,0,ALREADY_ACTIVE_CANONICAL,,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_DERIVED_LOCALE_REVIEW,HOLD_CONTENT_REBASE_HUMAN_LINGUISTIC_REVIEW,REBASE_FROM_PT_BR_SUCCESSOR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,en,0,ALREADY_ACTIVE_CANONICAL,,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_DERIVED_LOCALE_REVIEW,HOLD_CONTENT_REBASE_HUMAN_LINGUISTIC_REVIEW,REBASE_FROM_PT_BR_SUCCESSOR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,es,0,ALREADY_ACTIVE_CANONICAL,,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_DERIVED_LOCALE_REVIEW,HOLD_CONTENT_REBASE_HUMAN_LINGUISTIC_REVIEW,REBASE_FROM_PT_BR_SUCCESSOR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,fr,0,ALREADY_ACTIVE_CANONICAL,,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_DERIVED_LOCALE_REVIEW,HOLD_CONTENT_REBASE_HUMAN_LINGUISTIC_REVIEW,REBASE_FROM_PT_BR_SUCCESSOR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,it,0,ALREADY_ACTIVE_CANONICAL,,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_DERIVED_LOCALE_REVIEW,HOLD_CONTENT_REBASE_HUMAN_LINGUISTIC_REVIEW,REBASE_FROM_PT_BR_SUCCESSOR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,ja,0,ALREADY_ACTIVE_CANONICAL,,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_DERIVED_LOCALE_REVIEW,HOLD_CONTENT_REBASE_HUMAN_LINGUISTIC_REVIEW,REBASE_FROM_PT_BR_SUCCESSOR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,pt-BR,0,ALREADY_ACTIVE_CANONICAL,,HOLD_SUSTAINABILITY_ASSURANCE,PASS_SOURCE_LOCALE_STATIC,HOLD_SUSTAINABILITY_ASSURANCE,CHECKER_AUDIT_AND_RESOLVE_PAGE_SCOPED_HOLDS,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,bg-BG,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,cs-CZ,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,da-DK,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,fi-FI,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,hr-HR,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,hu-HU,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,no-NO,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,ro-RO,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,sl-SI,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,sr-RS,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,th-TH,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,hi-IN,1,CANONICALIZE_EXISTING_ALIAS,hi,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,id-ID,1,CANONICALIZE_EXISTING_ALIAS,id,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,ko-KR,1,CANONICALIZE_EXISTING_ALIAS,ko,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,nl-NL,1,CANONICALIZE_EXISTING_ALIAS,nl,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,pl-PL,1,CANONICALIZE_EXISTING_ALIAS,pl,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,ru-RU,1,CANONICALIZE_EXISTING_ALIAS,ru,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,sv-SE,1,CANONICALIZE_EXISTING_ALIAS,sv,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,tr-TR,1,CANONICALIZE_EXISTING_ALIAS,tr,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,uk-UA,1,CANONICALIZE_EXISTING_ALIAS,uk,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,vi-VN,1,CANONICALIZE_EXISTING_ALIAS,vi,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_SUSTAINABILITY_CENTER,/tecnologiaverde.html,zh-CN,1,CANONICALIZE_EXISTING_ALIAS,zh,HOLD_SUSTAINABILITY_ASSURANCE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_PRIVACY_CENTER,/privacidade.html,ar,0,ALREADY_ACTIVE_CANONICAL,,HOLD_PRIVACY_LEGAL_RUNTIME_ROUTE,HOLD_DERIVED_LOCALE_REVIEW,HOLD_CONTENT_REBASE_HUMAN_LINGUISTIC_REVIEW,REBASE_FROM_PT_BR_SUCCESSOR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_PRIVACY_CENTER,/privacidade.html,de,0,ALREADY_ACTIVE_CANONICAL,,HOLD_PRIVACY_LEGAL_RUNTIME_ROUTE,HOLD_DERIVED_LOCALE_REVIEW,HOLD_CONTENT_REBASE_HUMAN_LINGUISTIC_REVIEW,REBASE_FROM_PT_BR_SUCCESSOR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_PRIVACY_CENTER,/privacidade.html,en,0,ALREADY_ACTIVE_CANONICAL,,HOLD_PRIVACY_LEGAL_RUNTIME_ROUTE,HOLD_DERIVED_LOCALE_REVIEW,HOLD_CONTENT_REBASE_HUMAN_LINGUISTIC_REVIEW,REBASE_FROM_PT_BR_SUCCESSOR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_PRIVACY_CENTER,/privacidade.html,es,0,ALREADY_ACTIVE_CANONICAL,,HOLD_PRIVACY_LEGAL_RUNTIME_ROUTE,HOLD_DERIVED_LOCALE_REVIEW,HOLD_CONTENT_REBASE_HUMAN_LINGUISTIC_REVIEW,REBASE_FROM_PT_BR_SUCCESSOR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_PRIVACY_CENTER,/privacidade.html,fr,0,ALREADY_ACTIVE_CANONICAL,,HOLD_PRIVACY_LEGAL_RUNTIME_ROUTE,HOLD_DERIVED_LOCALE_REVIEW,HOLD_CONTENT_REBASE_HUMAN_LINGUISTIC_REVIEW,REBASE_FROM_PT_BR_SUCCESSOR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_PRIVACY_CENTER,/privacidade.html,it,0,ALREADY_ACTIVE_CANONICAL,,HOLD_PRIVACY_LEGAL_RUNTIME_ROUTE,HOLD_DERIVED_LOCALE_REVIEW,HOLD_CONTENT_REBASE_HUMAN_LINGUISTIC_REVIEW,REBASE_FROM_PT_BR_SUCCESSOR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_PRIVACY_CENTER,/privacidade.html,ja,0,ALREADY_ACTIVE_CANONICAL,,HOLD_PRIVACY_LEGAL_RUNTIME_ROUTE,HOLD_DERIVED_LOCALE_REVIEW,HOLD_CONTENT_REBASE_HUMAN_LINGUISTIC_REVIEW,REBASE_FROM_PT_BR_SUCCESSOR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_PRIVACY_CENTER,/privacidade.html,pt-BR,0,ALREADY_ACTIVE_CANONICAL,,HOLD_PRIVACY_LEGAL_RUNTIME_ROUTE,PASS_SOURCE_LOCALE_STATIC,HOLD_PRIVACY_LEGAL_RUNTIME_ROUTE,CHECKER_AUDIT_AND_RESOLVE_PAGE_SCOPED_HOLDS,True,False
PAGE_PRIVACY_CENTER,/privacidade.html,bg-BG,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_PRIVACY_LEGAL_RUNTIME_ROUTE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_PRIVACY_CENTER,/privacidade.html,cs-CZ,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_PRIVACY_LEGAL_RUNTIME_ROUTE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_PRIVACY_CENTER,/privacidade.html,da-DK,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_PRIVACY_LEGAL_RUNTIME_ROUTE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_PRIVACY_CENTER,/privacidade.html,fi-FI,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_PRIVACY_LEGAL_RUNTIME_ROUTE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_PRIVACY_CENTER,/privacidade.html,hr-HR,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_PRIVACY_LEGAL_RUNTIME_ROUTE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_PRIVACY_CENTER,/privacidade.html,hu-HU,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_PRIVACY_LEGAL_RUNTIME_ROUTE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_PRIVACY_CENTER,/privacidade.html,no-NO,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_PRIVACY_LEGAL_RUNTIME_ROUTE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_PRIVACY_CENTER,/privacidade.html,ro-RO,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_PRIVACY_LEGAL_RUNTIME_ROUTE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_PRIVACY_CENTER,/privacidade.html,sl-SI,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_PRIVACY_LEGAL_RUNTIME_ROUTE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_PRIVACY_CENTER,/privacidade.html,sr-RS,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_PRIVACY_LEGAL_RUNTIME_ROUTE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_PRIVACY_CENTER,/privacidade.html,th-TH,1,NEW_BASE_LANGUAGE_TRANSLATION,,HOLD_PRIVACY_LEGAL_RUNTIME_ROUTE,HOLD_TRANSLATION_AND_DERIVED_LOCALE_REVIEW,HOLD_TRANSLATION_REQUIRED_HUMAN_REVIEW,CREATE_TRANSLATION_FROM_CONTROLLED_PT_BR_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_PRIVACY_CENTER,/privacidade.html,hi-IN,1,CANONICALIZE_EXISTING_ALIAS,hi,HOLD_PRIVACY_LEGAL_RUNTIME_ROUTE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_PRIVACY_CENTER,/privacidade.html,id-ID,1,CANONICALIZE_EXISTING_ALIAS,id,HOLD_PRIVACY_LEGAL_RUNTIME_ROUTE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_PRIVACY_CENTER,/privacidade.html,ko-KR,1,CANONICALIZE_EXISTING_ALIAS,ko,HOLD_PRIVACY_LEGAL_RUNTIME_ROUTE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_PRIVACY_CENTER,/privacidade.html,nl-NL,1,CANONICALIZE_EXISTING_ALIAS,nl,HOLD_PRIVACY_LEGAL_RUNTIME_ROUTE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_PRIVACY_CENTER,/privacidade.html,pl-PL,1,CANONICALIZE_EXISTING_ALIAS,pl,HOLD_PRIVACY_LEGAL_RUNTIME_ROUTE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_PRIVACY_CENTER,/privacidade.html,ru-RU,1,CANONICALIZE_EXISTING_ALIAS,ru,HOLD_PRIVACY_LEGAL_RUNTIME_ROUTE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_PRIVACY_CENTER,/privacidade.html,sv-SE,1,CANONICALIZE_EXISTING_ALIAS,sv,HOLD_PRIVACY_LEGAL_RUNTIME_ROUTE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
PAGE_PRIVACY_CENTER,/privacidade.html,tr-TR,1,CANONICALIZE_EXISTING_ALIAS,tr,HOLD_PRIVACY_LEGAL_RUNTIME_ROUTE,HOLD_ALIAS_AND_DERIVED_LOCALE_REVIEW,HOLD_ALIAS_CANONICALIZATION_CONTENT_REBASE_HUMAN_REVIEW,CANONICALIZE_ALIAS_REBASE_CONTENT_THEN_HUMAN_LINGUISTIC_REVIEW,True,False
